"CNTY","e_total","e_hsp","e_hspvap","e_vap","cntyvtd","trump","clinton","pct_trump","pct_clinton","wt_2016","votes","pct_latino","pct_latino_vap"
29,1902,1817,1310,1373,"0291042",122,431,0.214035087719298,0.756140350877193,0.000959581420483528,570,0.955310199789695,0.954115076474873
29,2858,2340,1559,1986,"0291043",223,468,0.308011049723757,0.646408839779006,0.00121883675163171,724,0.818754373687894,0.784994964753273
29,3349,3178,2329,2464,"0291044",211,856,0.190605239385727,0.773261065943993,0.00186360812714959,1107,0.948939982084204,0.945211038961039
29,6286,5872,3863,4184,"0291045",302,1121,0.19973544973545,0.741402116402116,0.00254541597854578,1512,0.934139357301941,0.923279158699809
29,3737,3443,2355,2576,"0291046",170,738,0.17913593256059,0.777660695468915,0.00159761889129626,949,0.921327267861921,0.914208074534162
29,3374,3152,2245,2431,"0291047",180,620,0.21608643457383,0.744297719087635,0.00140233565484698,833,0.934202726733847,0.923488276429453
29,4215,3778,2543,2906,"0291048",217,787,0.202803738317757,0.735514018691589,0.00180131950862697,1070,0.89632265717675,0.875086028905712
29,5124,4644,3234,3641,"0291049",270,846,0.231759656652361,0.72618025751073,0.00196124974537423,1165,0.90632318501171,0.88821752265861
29,2573,2143,1515,1887,"0291050",191,443,0.290273556231003,0.673252279635258,0.00110772732399677,658,0.832879906723669,0.802861685214626
29,3891,3178,2242,2869,"0291051",293,639,0.296859169199595,0.64741641337386,0.00166159098599516,987,0.816756617836032,0.781456953642384
29,3358,2790,1888,2388,"0291052",263,635,0.274244004171011,0.662148070907195,0.00161445365305913,959,0.830851697438952,0.790619765494137
29,502,422,296,340,"0291053",36,80,0.3,0.666666666666667,0.000202017141154427,120,0.840637450199203,0.870588235294118
29,3402,2911,2093,2503,"0291054",233,785,0.216341689879294,0.728876508820798,0.00181310384186098,1077,0.855673133450911,0.836196564123052
29,3158,1854,1217,2184,"0291055",394,709,0.326429163214582,0.587406793703397,0.00203195574477828,1207,0.587080430652312,0.557234432234432
29,3532,3225,2156,2381,"0291056",362,728,0.315605928509154,0.634699215344377,0.00193094717420106,1147,0.913080407701019,0.905501889962201
29,4589,3280,2070,3088,"0291057",461,464,0.469450101832994,0.472505091649695,0.00165317360511373,982,0.71475266942689,0.670336787564767
29,4731,3549,2338,3271,"0291058",538,598,0.449081803005008,0.499165275459099,0.0020168044591917,1198,0.750158528852251,0.714766126566799
29,1010,892,527,607,"0291059",51,66,0.411290322580645,0.532258064516129,0.000208751045859575,124,0.883168316831683,0.868204283360791
29,6091,5805,3604,3795,"0291060",224,991,0.175824175824176,0.777864992150706,0.0021447486485895,1274,0.95304547693318,0.949670619235837
29,6845,6251,3743,4204,"0291061",197,812,0.185673892554194,0.765315739868049,0.00178616822304039,1061,0.913221329437546,0.890342530922931
29,638,472,350,492,"0291062",93,73,0.531428571428571,0.417142857142857,0.000294608330850206,175,0.739811912225705,0.711382113821138
29,3705,2826,1822,2538,"0291063",426,444,0.464052287581699,0.483660130718954,0.00154543112983137,918,0.762753036437247,0.717888100866824
29,2476,1979,1338,1735,"0291064",252,323,0.412438625204583,0.528641571194763,0.00102860394371129,611,0.799273021001615,0.771181556195965
29,4101,3267,2138,2816,"0291065",466,573,0.424794895168642,0.522333637192343,0.00184677336538672,1097,0.7966349670812,0.759232954545455
29,1590,1383,959,1132,"0291066",111,229,0.311797752808989,0.643258426966292,0.000599317518758133,356,0.869811320754717,0.847173144876325
29,5387,3903,2688,3908,"0291067",741,579,0.537345902828136,0.419869470630892,0.00232151364709962,1379,0.724521997401151,0.687819856704197
29,5046,3524,2815,4133,"0291068",457,574,0.418498168498169,0.525641025641026,0.00183835598450529,1092,0.698374950455807,0.68110331478345
29,928,465,368,753,"0291069",136,173,0.417177914110429,0.530674846625767,0.000548813233469527,326,0.501077586206897,0.48871181938911
29,2514,1838,1286,1866,"0291070",147,320,0.296969696969697,0.646464646464647,0.000833320707262011,495,0.731105807478122,0.689174705251876
29,3129,2220,1430,2184,"0291071",339,571,0.350931677018634,0.591097308488613,0.00162623798629314,966,0.709491850431448,0.654761904761905
29,3354,2087,1467,2491,"0291072",284,677,0.27047619047619,0.644761904761905,0.00176764998510124,1050,0.622242098986285,0.588920112404657
29,7216,3262,1984,4667,"0291073",1210,1314,0.438564697354114,0.476259514316781,0.00464471077037553,2759,0.452050997782705,0.42511249196486
29,53,52,39,40,"0291074",1,8,0.1,0.8,0.0000168347617628689,10,0.981132075471698,0.975
29,5128,4422,2766,3330,"0291075",201,625,0.229452054794521,0.713470319634703,0.00147472513042732,876,0.862324492979719,0.830630630630631
29,5494,3813,2431,3779,"0291076",500,912,0.334448160535117,0.610033444816053,0.0025167968835489,1495,0.694029850746269,0.643291876157714
29,3000,2842,2145,2277,"0291077",139,662,0.166467065868263,0.792814371257485,0.00140570260719955,835,0.947333333333333,0.942028985507246
29,911,882,642,662,"0291078",33,183,0.144736842105263,0.802631578947368,0.000383832568193411,228,0.968166849615807,0.969788519637462
29,8558,4801,3025,5630,"0291079",885,1568,0.332456799398948,0.589030803906837,0.0044814135812757,2662,0.560995559710213,0.537300177619893
29,10834,7302,4670,7278,"0291080",689,1769,0.259803921568627,0.667043740573152,0.00446457881951284,2652,0.673989292966587,0.641659796647431
29,1083,205,143,991,"0291081",555,254,0.646853146853147,0.296037296037296,0.00144442255925415,858,0.189289012003693,0.144298688193744
29,8396,6070,3826,5582,"0291082",745,1434,0.320567986230637,0.617039586919105,0.00391239863369074,2324,0.722963315864697,0.685417413113579
29,4005,2292,1486,2770,"0291083",610,966,0.362663495838288,0.574316290130797,0.00283160692851455,1682,0.572284644194757,0.536462093862816
29,4675,3856,2611,3311,"0291084",273,610,0.289808917197452,0.64755838641189,0.00158583455806225,942,0.824812834224599,0.788583509513742
29,4238,3485,2287,2914,"0291085",209,515,0.274638633377135,0.676741130091984,0.00128112537015432,761,0.822321849929212,0.784831846259437
29,3997,2915,1933,2860,"0291086",378,852,0.294621979734996,0.66406858924396,0.00215989993417608,1283,0.729296972729547,0.675874125874126
29,3523,2900,1806,2288,"0291087",191,489,0.271692745376956,0.695590327169274,0.00118348375192968,703,0.823162077774624,0.789335664335664
29,1818,1766,1320,1352,"0291088",75,319,0.183374083129584,0.779951100244499,0.000688541756101339,409,0.971397139713971,0.976331360946746
29,1103,869,560,738,"0291089",159,192,0.422872340425532,0.51063829787234,0.000632987042283871,376,0.787851314596555,0.758807588075881
29,3812,3455,2164,2415,"0291091",279,727,0.264957264957265,0.690408357075024,0.0017727004136301,1053,0.906348373557188,0.896066252587992
29,2011,1839,1025,1150,"0291092",67,266,0.190883190883191,0.757834757834758,0.000590900137876699,351,0.914470412729985,0.891304347826087
29,683,309,220,535,"0291093",183,192,0.443099273607748,0.464891041162228,0.000695275660806486,413,0.452415812591508,0.411214953271028
29,2290,1733,1009,1384,"0291094",222,487,0.292490118577075,0.64163372859025,0.00127775841780175,759,0.756768558951965,0.729046242774566
29,1800,353,209,1219,"0291095",54,52,0.425196850393701,0.409448818897638,0.000213801474388435,127,0.196111111111111,0.171452009844135
29,30,27,16,18,"0291096",3,13,0.176470588235294,0.764705882352941,0.0000286190949968772,17,0.9,0.888888888888889
29,1519,1454,1031,1085,"0291097",92,253,0.255555555555556,0.702777777777778,0.000606051423463281,360,0.957208689927584,0.950230414746544
29,1870,1805,1301,1350,"0291098",43,325,0.108585858585859,0.820707070707071,0.000666656565809609,396,0.96524064171123,0.963703703703704
29,5679,3755,2515,3992,"0291099",856,1573,0.332944379618825,0.611824192921042,0.0043282172492336,2571,0.661207959147737,0.63001002004008
29,4417,2682,1703,2993,"0291100",488,853,0.337249481686247,0.589495507947478,0.00243599002708713,1447,0.607199456644781,0.568994320080187
29,1448,986,682,1083,"0291102",264,210,0.526946107784431,0.419161676646707,0.000843421564319733,501,0.680939226519337,0.629732225300092
29,4418,2828,2011,3309,"0291104",634,1024,0.357787810383747,0.577878103837472,0.00298311978438037,1772,0.640108646446356,0.607736476276821
29,342,246,219,310,"0291105",12,12,0.444444444444444,0.444444444444444,0.0000454538567597461,27,0.719298245614035,0.706451612903226
29,5916,4603,3029,4021,"0291107",519,689,0.409305993690852,0.543375394321767,0.00213464779153178,1268,0.778059499661934,0.753295200198955
29,6365,2993,1824,4207,"0291108",1058,1171,0.445661331086773,0.493260320134794,0.00399657244250508,2374,0.470227808326787,0.433563109103875
29,4,0,0,3,"0291109",1,0,1,0,0.00000168347617628689,1,0,0
29,5739,3156,1969,3729,"0291110",1144,1798,0.354838709677419,0.557692307692308,0.00542752719234894,3224,0.549921589127026,0.528023598820059
29,7868,4563,2959,5377,"0291111",935,1617,0.340743440233236,0.589285714285714,0.00461945862773123,2744,0.579944077275038,0.550306862562767
29,10677,7670,4457,6507,"0291112",782,1850,0.278093883357041,0.657894736842105,0.00473393500771874,2812,0.718366582373326,0.684954664207776
29,2693,1026,750,2133,"0291113",547,895,0.352675693101225,0.577047066408769,0.00261107154942097,1551,0.380987746008169,0.351617440225035
29,397,258,170,278,"0291115",58,61,0.464,0.488,0.000210434522035861,125,0.649874055415617,0.611510791366906
29,876,628,368,571,"0291116",111,157,0.38013698630137,0.537671232876712,0.000491575043475772,292,0.71689497716895,0.644483362521891
29,661,579,408,476,"0291117",50,113,0.29940119760479,0.676646706586826,0.000281140521439911,167,0.875945537065053,0.857142857142857
29,1205,539,339,842,"0291118",465,488,0.447976878612717,0.470134874759152,0.00174744827098579,1038,0.447302904564315,0.402612826603325
29,337,314,244,265,"0291119",14,40,0.245614035087719,0.701754385964912,0.0000959581420483528,57,0.931750741839763,0.920754716981132
29,270,264,180,185,"0291120",4,43,0.0816326530612245,0.877551020408163,0.0000824903326380577,49,0.977777777777778,0.972972972972973
29,4816,2065,1327,3383,"0291121",1758,1966,0.437749003984064,0.489541832669323,0.00676084032396815,4016,0.428779069767442,0.39225539462016
29,2781,982,635,1962,"0291122",2162,1810,0.514884496308645,0.431055013098357,0.00706891646422866,4199,0.353110391945343,0.323649337410805
29,1325,906,588,925,"0291123",122,134,0.455223880597015,0.5,0.000451171615244887,268,0.68377358490566,0.635675675675676
29,2027,1813,1146,1330,"0291124",111,200,0.335347432024169,0.604229607250755,0.000557230614350961,331,0.894425259003453,0.861654135338346
29,336,264,192,255,"0291125",8,36,0.163265306122449,0.73469387755102,0.0000824903326380577,49,0.785714285714286,0.752941176470588
29,1234,1140,821,903,"0291127",51,211,0.188191881918819,0.77859778597786,0.000456222043773748,271,0.923824959481361,0.909191583610188
29,889,835,603,650,"0291128",57,175,0.2375,0.729166666666667,0.000404034282308854,240,0.9392575928009,0.927692307692308
29,659,598,337,379,"0291129",75,146,0.324675324675325,0.632034632034632,0.000388882996722272,231,0.907435508345979,0.889182058047493
29,9,3,2,5,"0291132",0,2,0,1,0.00000336695235257378,2,0.333333333333333,0.4
29,7,2,2,5,"0291133",2,0,1,0,0.00000336695235257378,2,0.285714285714286,0.4
29,44,34,21,29,"0291135",1,1,0.5,0.5,0.00000336695235257378,2,0.772727272727273,0.724137931034483
29,504,388,230,321,"0291136",47,82,0.356060606060606,0.621212121212121,0.00022221885526987,132,0.76984126984127,0.716510903426791
29,13,10,8,10,"0291138",0,5,0,1,0.00000841738088143446,5,0.769230769230769,0.8
29,2238,2012,1156,1289,"0292001",45,276,0.133136094674556,0.816568047337278,0.000569014947584969,338,0.899016979445934,0.896819239720714
29,2547,2433,1765,1849,"0292002",77,461,0.136524822695035,0.817375886524823,0.000949480563425807,564,0.955241460541814,0.954570037858302
29,7618,7329,5069,5312,"0292003",147,1055,0.11703821656051,0.839968152866242,0.00211444607741634,1256,0.962063533735889,0.954254518072289
29,6974,6392,4201,4665,"0292004",174,854,0.161559888579387,0.792943361188487,0.00181310384186098,1077,0.916547175222254,0.9005359056806
29,1750,1585,1216,1368,"0292005",89,405,0.170498084291188,0.775862068965517,0.000878774564021757,522,0.905714285714286,0.888888888888889
29,47,43,29,33,"0292006",2,10,0.166666666666667,0.833333333333333,0.0000202017141154427,12,0.914893617021277,0.878787878787879
29,5181,5003,3504,3652,"0292007",152,784,0.155260469867211,0.800817160367722,0.00164812317658487,979,0.965643698127775,0.95947426067908
29,2518,2359,1757,1898,"0292008",75,379,0.159235668789809,0.804670912951168,0.000792917279031126,471,0.936854646544877,0.925711275026344
29,5604,2833,2098,4229,"0292009",257,663,0.254707631318137,0.657086223984143,0.00169862746187347,1009,0.50553176302641,0.496098368408607
29,3024,2089,1452,2226,"0292010",178,286,0.356,0.572,0.000841738088143446,500,0.690806878306878,0.652291105121294
29,3683,3450,2389,2596,"0292011",126,653,0.153658536585366,0.796341463414634,0.00138045046455525,820,0.936736356231333,0.920261941448382
29,3000,2902,2048,2131,"0292012",78,515,0.126418152350081,0.834683954619125,0.00103870480076901,617,0.967333333333333,0.961051149694979
29,2334,2137,1564,1732,"0292013",117,436,0.197969543147208,0.737732656514382,0.000994934420185553,591,0.915595544130248,0.903002309468822
29,2309,2124,1527,1691,"0292014",138,443,0.223300970873786,0.716828478964401,0.0010403882769453,618,0.919878735383283,0.903015966883501
29,4117,3991,2626,2726,"0292015",88,587,0.123769338959212,0.825597749648383,0.00119695156133998,711,0.96939519067282,0.963316214233309
29,2886,2837,2003,2046,"0292016",52,401,0.110403397027601,0.851380042462845,0.000792917279031126,471,0.983021483021483,0.978983382209189
29,2586,2523,1756,1802,"0292017",58,322,0.145363408521303,0.807017543859649,0.00067170699433847,399,0.975638051044084,0.974472807991121
29,1916,1837,1353,1426,"0292018",111,481,0.183168316831683,0.793729372937294,0.00102018656282986,606,0.958768267223382,0.948807854137447
29,3425,3262,2309,2428,"0292019",98,508,0.152173913043478,0.788819875776398,0.00108415865752876,644,0.952408759124088,0.950988467874794
29,5366,4651,3028,3610,"0292020",103,806,0.106514994829369,0.833505687693899,0.00162792146246942,967,0.8667536339918,0.838781163434903
29,5388,5249,3532,3648,"0292021",159,884,0.146139705882353,0.8125,0.00183162207980014,1088,0.974201930215293,0.968201754385965
29,3094,2991,2083,2166,"0292022",102,484,0.164516129032258,0.780645161290323,0.00104375522929787,620,0.966709760827408,0.961680517082179
29,5019,4388,3357,3946,"0292023",283,1097,0.191604603926879,0.74272173324306,0.00248649431237574,1477,0.874277744570632,0.850734921439432
29,4296,3785,2435,2828,"0292024",209,599,0.243873978996499,0.698949824970828,0.00144273908307787,857,0.881052141527002,0.861032531824611
29,4431,3978,2755,3140,"0292025",267,907,0.215322580645161,0.731451612903226,0.00208751045859575,1240,0.897765741367637,0.877388535031847
29,3583,2597,1789,2642,"0292026",365,770,0.305695142378559,0.644891122278057,0.00201007055448655,1194,0.724811610382361,0.677138531415594
29,2097,1575,1164,1622,"0292027",247,511,0.313451776649746,0.648477157360406,0.00132657922691407,788,0.751072961373391,0.717632552404439
29,3552,2540,1908,2857,"0292028",376,907,0.279761904761905,0.67485119047619,0.00226259198092958,1344,0.71509009009009,0.667833391669583
29,3349,3075,1753,1888,"0292029",80,401,0.15748031496063,0.789370078740158,0.000855205897553741,508,0.918184532696327,0.928495762711864
29,3344,3234,2087,2171,"0292030",86,504,0.140522875816993,0.823529411764706,0.00103028741988758,612,0.967105263157895,0.961308152924919
29,3623,3519,2373,2445,"0292031",85,536,0.13302034428795,0.838810641627543,0.00107574127664732,639,0.97129450731438,0.970552147239264
29,1161,1117,713,744,"0292032",44,182,0.184100418410042,0.761506276150628,0.000402350806132567,239,0.962101636520241,0.958333333333333
29,5805,3760,3434,5394,"0292033",41,249,0.134426229508197,0.816393442622951,0.000513460233767502,305,0.647717484926787,0.636633296255098
29,1751,1539,1167,1360,"0292034",49,257,0.150769230769231,0.790769230769231,0.00054712975729324,325,0.878926327812678,0.858088235294118
29,1851,998,807,1572,"0292035",157,652,0.180459770114943,0.749425287356322,0.0014646242733696,870,0.539168017287952,0.513358778625954
29,1876,677,553,1586,"0292036",313,734,0.280717488789238,0.658295964125561,0.00187707593655988,1115,0.360874200426439,0.348675914249685
29,1987,931,678,1525,"0292037",440,466,0.453141091658084,0.479917610710608,0.00163465536717457,971,0.468545546049321,0.444590163934426
29,1252,709,547,1036,"0292038",252,368,0.378947368421053,0.553383458646617,0.00111951165723078,665,0.56629392971246,0.527992277992278
29,2433,2061,1506,1821,"0292039",135,546,0.1875,0.758333333333333,0.00121210284692656,720,0.847102342786683,0.827018121911038
29,4536,3744,2686,3367,"0292040",318,866,0.250788643533123,0.682965299684543,0.00213464779153178,1268,0.825396825396825,0.797742797742798
29,4416,4003,2854,3189,"0292041",311,991,0.226181818181818,0.720727272727273,0.00231477974239448,1375,0.906476449275362,0.894951395421762
29,3396,3107,2009,2224,"0292042",151,597,0.19309462915601,0.763427109974425,0.00131647836985635,782,0.91489988221437,0.903327338129496
29,3756,3471,2404,2634,"0292043",134,565,0.186111111111111,0.784722222222222,0.00121210284692656,720,0.924121405750799,0.912680334092635
29,5566,5129,3243,3546,"0292044",172,723,0.184351554126474,0.77491961414791,0.00157068327247567,933,0.921487603305785,0.914551607445008
29,2750,2148,1692,2244,"0292045",258,952,0.20203602192639,0.745497259201253,0.00214979907711836,1277,0.781090909090909,0.754010695187166
29,3023,2528,1948,2391,"0292046",311,919,0.239784117193524,0.708558211256746,0.0021834686006441,1297,0.836255375454846,0.814721873693016
29,2490,2054,1592,1980,"0292047",252,690,0.256619144602851,0.702647657841141,0.00165317360511373,982,0.824899598393574,0.804040404040404
29,3768,3463,2424,2688,"0292048",147,555,0.19758064516129,0.745967741935484,0.00125250627515745,744,0.919055201698514,0.901785714285714
29,5575,4784,3268,3916,"0292049",372,988,0.258512856150104,0.686587908269632,0.00242252221767684,1439,0.858116591928251,0.834525025536262
29,3001,2285,1647,2283,"0292050",274,628,0.285119667013528,0.653485952133195,0.0016178206054117,961,0.761412862379207,0.721419185282523
29,1728,1182,1094,1623,"0292051",61,221,0.198051948051948,0.717532467532468,0.000518510662296363,308,0.684027777777778,0.674060382008626
29,2066,1924,1398,1516,"0292052",83,337,0.187358916478555,0.760722347629797,0.000745779946095093,443,0.931268151016457,0.922163588390501
29,2192,1920,1375,1608,"0292053",95,436,0.172101449275362,0.789855072463768,0.000929278849310364,552,0.875912408759124,0.855099502487562
29,3060,2103,1575,2456,"0292054",200,878,0.174520069808028,0.766143106457243,0.00192926369802478,1146,0.687254901960784,0.64128664495114
29,2866,524,487,2747,"0292055",255,834,0.218321917808219,0.714041095890411,0.00196630017390309,1168,0.182833217027216,0.177284310156534
29,2570,2225,1604,1909,"0292056",180,494,0.253521126760563,0.695774647887324,0.00119526808516369,710,0.865758754863813,0.840230487166056
29,5017,4639,3189,3498,"0292057",194,742,0.194194194194194,0.742742742742743,0.0016817927001106,999,0.924656169025314,0.911663807890223
29,4485,4009,2800,3214,"0292058",249,749,0.236692015209125,0.711977186311787,0.00177101693745381,1052,0.893868450390189,0.871188550093342
29,5040,4455,3206,3724,"0292059",266,745,0.248598130841122,0.696261682242991,0.00180131950862697,1070,0.883928571428571,0.860902255639098
29,2869,2369,1736,2197,"0292060",182,509,0.249315068493151,0.697260273972603,0.00122893760868943,730,0.825723248518648,0.790168411470187
29,1595,772,585,1253,"0292061",219,356,0.3504,0.5696,0.00105217261017931,625,0.484012539184953,0.466879489225858
29,1758,1334,966,1336,"0292062",220,422,0.324963072378139,0.623338257016248,0.00113971337134623,677,0.758816837315131,0.723053892215569
29,1445,515,357,1080,"0292063",668,378,0.599640933572711,0.339317773788151,0.0018753924603836,1114,0.356401384083045,0.330555555555556
29,3907,2866,2024,2924,"0292064",427,779,0.330495356037152,0.602941176470588,0.00217505121976266,1292,0.733555157409777,0.692202462380301
29,11165,7119,4286,7041,"0292065",1267,2105,0.344480696030451,0.572321914083741,0.00619182537638319,3678,0.637617554858934,0.608720352222696
29,5026,2302,1545,3578,"0292066",1136,1153,0.462729124236253,0.469653767820774,0.00413293401278432,2455,0.458018304814962,0.431805477920626
29,445,365,287,363,"0292067",30,129,0.174418604651163,0.75,0.000289557902321345,172,0.820224719101124,0.790633608815427
29,5769,3093,2148,4308,"0292068",1073,1227,0.434941224158897,0.497365220916092,0.00415313572689976,2467,0.536141445657826,0.498607242339833
29,5035,3513,2425,3690,"0292069",455,865,0.323843416370107,0.615658362989324,0.00236528402768308,1405,0.697715988083416,0.657181571815718
29,4350,4203,2840,2929,"0292070",85,730,0.0994152046783626,0.853801169590643,0.00143937213072529,855,0.966206896551724,0.96961420279959
29,1986,1941,1347,1375,"0292071",43,250,0.140065146579805,0.814332247557003,0.000516827186120076,307,0.977341389728097,0.979636363636364
29,5042,2979,1935,3526,"0292072",716,983,0.382478632478632,0.525106837606838,0.00315146740200906,1872,0.590836969456565,0.548780487804878
29,2547,2067,1400,1796,"0292073",182,399,0.292604501607717,0.641479099678457,0.00104712218165045,622,0.811542991755006,0.779510022271715
29,2368,2300,1525,1580,"0292074",74,337,0.177033492822967,0.80622009569378,0.000703693041687921,418,0.971283783783784,0.965189873417722
29,881,862,603,616,"0292075",18,127,0.119205298013245,0.841059602649007,0.000254204902619321,151,0.978433598183882,0.978896103896104
29,3671,1941,1281,2591,"0292076",597,715,0.420422535211268,0.503521126760563,0.00239053617032739,1420,0.52873876327976,0.494403705133153
29,3344,1832,1291,2450,"0292077",559,732,0.403028118240807,0.527757750540735,0.00233498145650992,1387,0.547846889952153,0.526938775510204
29,4687,3442,2237,3191,"0292078",441,779,0.340015420200463,0.600616808018504,0.0021834686006441,1297,0.734371666311073,0.701034158570981
29,1795,1709,1037,1088,"0292079",23,207,0.0946502057613169,0.851851851851852,0.000409084710837715,243,0.952089136490251,0.953125
29,1858,1556,1072,1335,"0292080",139,293,0.301518438177874,0.635574837310195,0.000776082517268257,461,0.83745963401507,0.802996254681648
29,1353,1023,701,973,"0292081",138,276,0.309417040358744,0.618834080717489,0.000750830374623953,446,0.75609756097561,0.720452209660843
29,3609,3017,2029,2508,"0292082",213,460,0.294605809128631,0.636237897648686,0.00121715327545542,723,0.835965641451926,0.809011164274322
29,1078,814,629,860,"0292083",89,307,0.206976744186047,0.713953488372093,0.000723894755803363,430,0.755102040816326,0.731395348837209
29,4483,1799,1270,3448,"0292084",1170,941,0.514738231412231,0.413990321161461,0.0038265413487001,2273,0.401293776488958,0.368329466357309
